POSTCODE,ID,NAME,Type,LATITUDE,LONGITUDE
ST90DX,Y03248,HMP/YOI WERRINGTON,Surgery,53.022368,-2.087455
ST90JS,P00Q,TRENT HEALTH PHARMACY LTD,Pharmacy,53.021659,-2.098023
ST90JS,R3G8L,NH PHARM LTD,Pharmacy,53.021659,-2.098023
ST90JS,M83011,WERRINGTON VILLAGE SURGERY,Surgery,53.021659,-2.098023
ST90JS,FG207,WERRINGTON PHARMACY,Dispensary,53.021659,-2.098023
ST99DR,P51L,D. MCMULLEN PHARMACY,Pharmacy,53.075888,-2.110252
ST99DR,FVG99,D MCMULLEN PHARMACY,Dispensary,53.075888,-2.110252
ST99PB,M83709,BADDELEY GREEN SURGERY,Surgery,53.061104,-2.133999
SW100LR,E87762,THE GOOD PRACTICE,Surgery,51.482652,-0.178066
SW100LR,FE207,MEDICINE CHEST,Dispensary,51.482652,-0.178066
SW100LU,P9CP,SAVITA INVESTMENTS LTD,Pharmacy,51.481643,-0.180828
SW100LU,FL862,WORLDS END PHARMACY,Dispensary,51.481643,-0.180828
SW100LU,P1E2,INCABELL LTD,Pharmacy,51.481643,-0.180828
SW100TX,FQH86,JHOOTS PHARMACY,Dispensary,51.48073,-0.184033
SW100UD,E87063,KINGS ROAD MEDICAL CENTRE,Surgery,51.480355,-0.184768
SW109DT,E87004,THE REDCLIFFE SURGERY,Surgery,51.486254,-0.18884
SW109NB,FLR83,BOOTS UK LIMITED,Dispensary,51.485433,-0.182262
SW109NB,P774,WHITECHATTEL LTD,Pharmacy,51.485433,-0.182262
SW111HG,H85049,BATTERSEA RISE GROUP PRACTICE,Surgery,51.460807,-0.163436
SW111HG,P80Q,ROBARDS PHARMACY LTD,Pharmacy,51.460807,-0.163436
SW111HG,FYH80,ROBARDS DISPENSING CHEMIST,Dispensary,51.460807,-0.163436
SW111NJ,P67N,W.H. GOY CHEMIST,Pharmacy,51.45969,-0.166173
SW111NJ,FY670,GOYS THE CHEMIST,Dispensary,51.45969,-0.166173
SW111PW,FHM82,SUPERDRUG PHARMACY,Dispensary,51.462711,-0.167909
SW111QN,FVK09,BOOTS UK LIMITED,Dispensary,51.46273,-0.167404
SW111SW,H85659,BEGG PRACTICE,Surgery,51.459968,-0.179391
SW111SW,H85075,THE HAIDER PRACTICE,Surgery,51.459968,-0.179391
SW111SZ,P0C8,SHARISH LTD,Pharmacy,51.460882,-0.174561
SW111TH,FYE95,CLARKE PHARMACY,Dispensary,51.459698,-0.178797
SW112EJ,H85088,CLAPHAM JUNCTION MEDICAL PRACTICE,Surgery,51.465969,-0.173908
SW112LG,FYN24,BOOTS UK LIMITED,Dispensary,51.46487,-0.166293
SW112LN,Y05858,WANDSWORTH SEXUAL HEALTH - CLCH,Surgery,51.46431,-0.168334
SW112NU,Y03094,THE JUNCTION HC - UNREGISTERED PATIENTS,Surgery,51.465228,-0.170756
SW112NU,Y02946,THE JUNCTION HTH CTR-REGISTERED PATIENTS,Surgery,51.465228,-0.170756
SW112PH,P0XM,MR KALPESH PATEL,Pharmacy,51.468934,-0.170823
SW112PH,H85002,THE FALCON ROAD MEDICAL CENTRE,Surgery,51.468934,-0.170823
SW112PH,FRF12,BARKERS CHEMIST,Dispensary,51.468934,-0.170823
SW112PH,P982,BARKER CHEMICALS LTD,Pharmacy,51.468934,-0.170823
SW112UG,P3CR,NOVELLA SYSTEMS LTD,Pharmacy,51.467488,-0.175521
SW113AD,H85045,BRIDGE LANE GROUP PRACTICE,Surgery,51.474142,-0.167394
SW113AD,Y02604,FRESH START CLINIC,Surgery,51.474142,-0.167394
SW113AW,FFH00,HEALTHCHEM (BATTERSEA) LTD,Dispensary,51.476436,-0.168666
SW113AW,P15Q,HEALTHCHEM BATTERSEA LTD,Pharmacy,51.476436,-0.168666
SW113BP,P57L,JENNINGS CHEMISTS LTD,Pharmacy,51.472135,-0.166188
SW113BP,FP107,KRYSTAL PHARMACY,Dispensary,51.472135,-0.166188
SW113BP,P82N,KRYSTAL PHARMACY,Pharmacy,51.472135,-0.166188
SW113BP,FX689,JENNINGS CHEMIST,Dispensary,51.472135,-0.166188
SW113JS,P0D2,HALLS CHEMIST,Pharmacy,51.470618,-0.172056
SW113UJ,P86P,THE OLDE PHARMACY LTD,Pharmacy,51.465863,-0.182133
SW113UJ,H85047,CHATFIELD MEDICAL CENTRE,Surgery,51.465863,-0.182133
SW113UY,P566,THE OLDE PHARMACY,Pharmacy,51.466058,-0.182485
SW113UY,FG402,THE OLDE PHARMACY,Dispensary,51.466058,-0.182485
SW114LX,FML18,DAY LEWIS PHARMACY,Dispensary,51.474246,-0.153475
SW115JP,H85111,BATTERSEA FIELDS PRACTICE,Surgery,51.473666,-0.154867
SW115QL,FH098,DAY LEWIS PHARMACY,Dispensary,51.465176,-0.155425
SW115TU,H85069,LAVENDER HILL GROUP PRACTICE,Surgery,51.466044,-0.15683
SW116BF,Y04501,MUSCULOSKELETAL INTERFACE ASSESSMT SVCE,Surgery,51.45617,-0.168282
SW116BF,Y00857,WANDSWORTH COMMUNITY DERMATOLOGY SERVICE,Surgery,51.45617,-0.168282
SW116BF,H85077,BOLINGBROKE MEDICAL CENTRE (THMP),Surgery,51.45617,-0.168282
SW116QZ,FLL81,NORTHCOTE PHARMACY,Dispensary,51.455773,-0.165347
SW116QZ,P49W,CHELMACK LTD,Pharmacy,51.455773,-0.165347
SW120PL,FG141,PHARMALITE LIMITED,Dispensary,51.444088,-0.145108
SW120PL,P4JD,PHARMALITE LIMITED,Pharmacy,51.444088,-0.145108
SW128EU,H85087,OPEN DOOR SURGERY,Surgery,51.443166,-0.155581
SW128NB,H85691,NIGHTINGALE HOUSE,Surgery,51.449355,-0.159722
SW128TT,H85114,THURLEIGH ROAD PRACTICE,Surgery,51.452774,-0.155281
SW129AU,FC061,BOOTS UK LIMITED,Dispensary,51.443917,-0.151896
SW129AZ,FNE38,HEALTHCHEM PHARMACY,Dispensary,51.442322,-0.153385
SW129AZ,P12P,HEALTHCHEM LTD,Pharmacy,51.442322,-0.153385
SW129DR,P37V,BOYES WJ PHARMACY (AMICHEM LTD),Pharmacy,51.451408,-0.147416
SW129DR,FT016,BOYES WJ PHARMACY (AMICHEM LTD),Dispensary,51.451408,-0.147416
SW129HR,FQY68,PAYDENS PHARMACY,Dispensary,51.441808,-0.149333
SW129HS,H85637,BALHAM HEALTH CENTRE,Surgery,51.44085,-0.149067
SW129HS,H85009,BEDFORD HILL FAMILY PRACTICE,Surgery,51.44085,-0.149067
SW130DQ,P0HM,NASSERCHEM LTD,Pharmacy,51.474796,-0.240664
SW130DQ,P4N2,SBT CONSULTANTS LTD,Pharmacy,51.474796,-0.240664
SW130DQ,FPG04,FORWARD PHARMACY,Dispensary,51.474796,-0.240664
SW130DQ,P8A4,GRAHAM HEALTHCARE LTD,Pharmacy,51.474796,-0.240664
SW130DR,Y01704,RTPCT DERMATOLOGY GPWSI,Surgery,51.473609,-0.242504
SW130DR,Y01206,GLEBE ROAD SURGERY,Surgery,51.473609,-0.242504
SW130LW,H84023,ESSEX HOUSE SURGERY,Surgery,51.472541,-0.247469
SW139AN,W5P8E,GAYATRI SERVICES LTD,Pharmacy,51.483794,-0.243452
SW139AN,FNR02,VERDUN PHARMACY,Dispensary,51.483794,-0.243452
SW139DW,FDM96,PRIME PHARMACY,Dispensary,51.485843,-0.232614
SW139HH,FP266,ROUND THE CLOCK PHARMACY,Dispensary,51.47428,-0.244048
SW139HH,P3A3,M LAMAA,Pharmacy,51.47428,-0.244048
SW139LB,FLJ40,BARNES PHARMACY,Dispensary,51.473299,-0.248166
SW139LB,P13D,BARNES PHARMACY,Pharmacy,51.473299,-0.248166
SW139LB,B1H0N,KESHAV LIMITED,Pharmacy,51.473299,-0.248166
SW147JE,FCN10,SUPERDRUG PHARMACY,Dispensary,51.464739,-0.267621
SW147NX,FDN22,BOOTS THE CHEMIST,Dispensary,51.464319,-0.26781
SW147PU,J7I6F,Q AND S PHARMA LIMITED,Pharmacy,51.464031,-0.272715
SW147PU,FLD67,DUMLERS PHARMACY,Dispensary,51.464031,-0.272715
SW147PU,P9CL,SALASJI LTD,Pharmacy,51.464031,-0.272715
SW148AE,P4PT,MEDSPACK,Pharmacy,51.465605,-0.266615
SW148AE,FLW92,SPATETREE PHARMACY,Dispensary,51.465605,-0.266615
SW148AE,P64D,SPATETREE PHARMACY,Pharmacy,51.465605,-0.266615
SW148JN,FFN37,GREEN CROSS HEALTH LIMITED,Dispensary,51.469403,-0.265564
SW148JN,P4L9,JASMINE AOULIK,Pharmacy,51.469403,-0.265564
SW148LP,H84055,DR JOHNSON AND PARTNERS,Surgery,51.465848,-0.267239
SW148LP,H84006,RICHMOND MEDICAL GROUP,Surgery,51.465848,-0.267239
SW151SP,FD303,BOOTS UK LIMITED,Dispensary,51.464433,-0.214817
SW151SS,FKP46,BOOTS UK LIMITED,Dispensary,51.462927,-0.215754
SW152SP,P24T,QUIZCHOICE LTD,Pharmacy,51.459909,-0.211879
SW152SP,FCL10,HUSBANDS PHARMACY,Dispensary,51.459909,-0.211879
SW152TL,H85061,THE HEATHBRIDGE PRACTICE,Surgery,51.460102,-0.215072
SW153BB,P80T,ASHBURTON PHARMACY,Pharmacy,51.455125,-0.229655
SW153DT,FKF82,ASDA STORES LTD,Dispensary,51.43936,-0.246308
SW153SW,P50H,M KHANDERIA,Pharmacy,51.452204,-0.213735
SW153SW,Y05857,RHND,Surgery,51.452204,-0.213735
SW154AA,H85006,MAYFIELD SURGERY,Surgery,51.448266,-0.237533
SW154DG,FX183,WELL ROEHAMPTON - DANESBURY AVENUE,Dispensary,51.449349,-0.241411
SW154DQ,P21V,CARE CHEMISTS,Pharmacy,51.449477,-0.242169
SW154DQ,FNR03,CARE CHEMISTS,Dispensary,51.449477,-0.242169
SW154DU,H85067,DANEBURY AVENUE SURGERY,Surgery,51.452353,-0.248646
SW154HJ,P4VA,PHARM2U LIMITED,Pharmacy,51.450099,-0.239857
SW154HJ,FKE89,EAST CHEMIST,Dispensary,51.450099,-0.239857
SW154HJ,P34T,SAAJ LTD,Pharmacy,51.450099,-0.239857
SW154HN,H85008,THE ROEHAMPTON SURGERY,Surgery,51.451154,-0.242431
SW154LE,H85065,THE ALTON PRACTICE,Surgery,51.44914,-0.239471
SW154LE,Y07105,WEST WANDSWORTH PCN HUB,Surgery,51.44914,-0.239471
SW155PN,Y05689,MINOR INJURIES UNTI (QMH),Surgery,51.45555,-0.241729
SW155PN,Y02967,QUEEN MARY'S POLYCLINIC WIC,Surgery,51.45555,-0.241729
SW155PN,Y00952,MINOR INJURIES TC,Surgery,51.45555,-0.241729
SW155QJ,FVL59,BOOTS UK LIMITED,Dispensary,51.464409,-0.237646
SW155RW,P95F,R WALJI DISPENSING CHEMIST,Pharmacy,51.463307,-0.250515
SW155RW,FCK89,WALJI R,Dispensary,51.463307,-0.250515
SW156HG,FDQ20,MEDIPHARMACY LIMITED,Dispensary,51.457191,-0.22769
SW156HG,Y01132,CHARTFIELD SURGERY,Surgery,51.457191,-0.22769
SW156SP,P95P,SAYANI PHARMACEUTICALS LTD,Pharmacy,51.462754,-0.226241
SW156TL,P2QA,MRS YASMIN AL-SADER,Pharmacy,51.462888,-0.223213
SW156TL,P3NT,JAYACHOICE LTD,Pharmacy,51.462888,-0.223213
SW156TL,P61V,COOMBEDEAN LTD,Pharmacy,51.462888,-0.223213
SW156TQ,FJL27,PAYDENS PHARMACY,Dispensary,51.461679,-0.219992
SW156TQ,FM656,PUTNEY PHARMACY,Dispensary,51.461679,-0.219992
SW156TQ,H85012,PUTNEYMEAD GROUP MEDICAL PRACTICE,Surgery,51.461679,-0.219992
SW161BB,FW742,SUPERDRUG PHARMACY,Dispensary,51.431138,-0.129808
SW161BB,FPK59,TOUCHWOOD PHARMACY,Dispensary,51.431138,-0.129808
SW161BB,FAN35,BOOTS UK LIMITED,Dispensary,51.431138,-0.129808
SW161BB,P827,PRENTIS PHARMACY LTD,Pharmacy,51.431138,-0.129808
SW161BS,P745,UNDERACK LTD,Pharmacy,51.435201,-0.128548
SW161BS,P32H,J. GATHANI,Pharmacy,51.435201,-0.128548
SW161BS,FCV61,WESTBURY CHEMIST,Dispensary,51.435201,-0.128548
SW161XU,G85021,PRENTIS MEDICAL CENTRE,Surgery,51.430487,-0.130137
SW162DQ,Y04466,ELDERLY CARE CONSULTANT CLINIC,Surgery,51.42559,-0.127589
SW162PG,G85662,THE STREATHAM HILL GROUP PRACTICE,Surgery,51.437316,-0.126405
SW162ST,Y05162,SOUTH WEST HUB 1,Surgery,51.432463,-0.126603
SW162ST,G85647,THE EXCHANGE SURGERY,Surgery,51.432463,-0.126603
SW162ST,G85002,STREATHAM HIGH PRACTICE,Surgery,51.432463,-0.126603
SW162ST,Y03670,COMMUNITY CARDIOLOGY SERVICE,Surgery,51.432463,-0.126603
SW162ST,Y06292,INTERGRATED CARE PHARMACIST,Surgery,51.432463,-0.126603
SW162SZ,FTF71,DAY LEWIS PHARMACY,Dispensary,51.432975,-0.127678
SW162XT,G85044,VALLEY ROAD SURGERY,Surgery,51.428616,-0.119424
SW163LU,FPM10,SUPERDRUG PHARMACY,Dispensary,51.414842,-0.120723
SW163PY,FD807,LLOYDSPHARMACY,Dispensary,51.420654,-0.128757
SW163QQ,P24C,COPES PHARMACY,Pharmacy,51.41672,-0.126226
SW163QQ,FKE12,COPES PHARMACY,Dispensary,51.41672,-0.126226
SW164AE,P48T,BIDS CHEMIST,Pharmacy,51.411078,-0.123224
SW164AE,FW670,BIDS CHEMISTS,Dispensary,51.411078,-0.123224
SW164BE,P0F7,ABC PHARMACIES,Pharmacy,51.407693,-0.121824
SW164BZ,P25L,PRIME PHARMACEUTICALS UK LTD,Pharmacy,51.410164,-0.122309
SW164DT,FGX20,NORBURY PHARMACY,Dispensary,51.402341,-0.118403
SW164NL,H83009,NORBURY HEALTH CENTRE (02),Surgery,51.404505,-0.122714
SW164TR,FRF76,EAGLE CHEMIST,Dispensary,51.404603,-0.13502
SW164TR,P45T,EAGLE CHEMIST,Pharmacy,51.404603,-0.13502
SW165HF,H85035,ROWANS SURGERY,Surgery,51.410001,-0.138536
SW165HX,FGV31,FAIRLIGHT PHARMACY,Dispensary,51.411035,-0.140266
SW165HX,L4Q8C,FAIRLIGHT PHARMA LIMITED,Pharmacy,51.411035,-0.140266
SW165HX,P68N,FAIRLIGHT CHEMIST,Pharmacy,51.411035,-0.140266
SW165LS,G85014,STREATHAM COMMON GROUP PRACTICE,Surgery,51.416404,-0.12837
SW165PX,H83624,FAIRVIEW MEDICAL CENTRE,Surgery,51.410791,-0.124354
SW165SE,G85096,THE VALE SURGERY,Surgery,51.417246,-0.13666
SW165SQ,P91V,WATTS PHARMACY,Pharmacy,51.415248,-0.13943
SW165TE,P6CH,PLEAT LTD,Pharmacy,51.4176,-0.136835
SW165TE,FGV47,WATTS PHARMACY,Dispensary,51.4176,-0.136835
SW166EN,P785,SEJADE LTD,Pharmacy,51.426246,-0.130888
SW166EN,FAF00,SHACKLOCK CHEMIST,Dispensary,51.426246,-0.130888
SW166LY,H85052,STREATHAM PARK SURGERY,Surgery,51.424448,-0.141088
SW166LY,FAJ87,MARKRISE LIMITED,Dispensary,51.424448,-0.141088
SW166LY,FV807,SATURN PHARMACY,Dispensary,51.424448,-0.141088
SW166LY,P20D,MARKRISE PHARMACY LTD,Pharmacy,51.424448,-0.141088
SW166LY,P07T,SATURN PHARMACY,Pharmacy,51.424448,-0.141088
SW166NU,FXN95,FAIROAK PHARMACY,Dispensary,51.41996,-0.146793
SW166NU,P16Q,FAIROAK PHARMACY,Pharmacy,51.41996,-0.146793
SW166PX,H85011,THE GREYSWOOD PRACTICE,Surgery,51.419461,-0.144771
SW166SQ,P1MA,MR BR PATEL,Pharmacy,51.424032,-0.147203
SW166SQ,FRF80,C BRADBURY,Dispensary,51.424032,-0.147203
SW170AN,H85697,INTERMEDIATE CARE UNIT,Surgery,51.440009,-0.176281
SW170NB,P8CA,AUKLAND ROGERS CHEMIST,Pharmacy,51.429524,-0.172858
SW170NB,FHL06,AUCKLAND ROGERS PHARMACY,Dispensary,51.429524,-0.172858
SW170QT,Y03915,COMMUNITY SERVICES,Surgery,51.426682,-0.175694
SW170QT,A99982,ST GEORGES BCSC,Surgery,51.426682,-0.175694
SW170QT,Y06622,URGENT TREATMENT CENTRE QMH,Surgery,51.426682,-0.175694
SW170RR,P0L8,MR VH PATEL & MR MH PATEL,Pharmacy,51.426289,-0.17011
SW170RR,FDV93,LORDS PHARMACY,Dispensary,51.426289,-0.17011
SW170RR,P13R,LORDS PHARMACY LTD,Pharmacy,51.426289,-0.17011
SW170RT,FH481,BARRONS CHEMIST,Dispensary,51.424951,-0.171386
SW170RT,Y02423,GRAFTON MEDICAL PARTNERS,Surgery,51.424951,-0.171386
SW170SZ,P197,JOTOSHOURNE LTD,Pharmacy,51.424426,-0.171177
SW177AL,H85005,TRINITY MEDICAL CENTRE,Surgery,51.437554,-0.158437
SW177AL,H85696,INTERMEDIATE ENT CLINIC,Surgery,51.437554,-0.158437
SW177AL,FKP10,TRINITY PHARMACY,Dispensary,51.437554,-0.158437
SW177AW,H85066,BALHAM PARK SURGERY,Surgery,51.440487,-0.155715
SW177AW,FCG60,DAY LEWIS PHARMACY,Dispensary,51.440487,-0.155715
SW177BA,H85664,TOOTING BEC SURGERY,Surgery,51.43602,-0.158646
SW177EG,FFE83,BELLEVUE PHARMACY,Dispensary,51.445603,-0.165888
SW177EG,J5X0D,H&M HEALTHCARE LTD,Pharmacy,51.445603,-0.165888
SW177EG,P99W,BELLEVUE PHARMACY,Pharmacy,51.445603,-0.165888
SW177PG,P60K,NSK LTD,Pharmacy,51.435299,-0.160876
SW177PG,P4H5,NETTLES PHARMACY LIMITED,Pharmacy,51.435299,-0.160876
SW177PG,FFD49,NETTLES PHARMACY,Dispensary,51.435299,-0.160876
SW177RE,P16V,TRINITY PHARMACY,Pharmacy,51.436318,-0.160487
SW177TG,P840,BARKERS TOOTING LTD,Pharmacy,51.430545,-0.165135
SW177TG,FMT36,BARKERS CHEMIST (TOOTING) LTD,Dispensary,51.430545,-0.165135
SW177TJ,FK076,TOOTING PHARMACY PRACTICE,Dispensary,51.432025,-0.163684
SW177TJ,P94R,TOOTING PHARMACY PRACTICE,Pharmacy,51.432025,-0.163684
SW178DS,FN030,DAY LEWIS PHARMACY,Dispensary,51.430194,-0.155942
SW179HQ,H85680,TOOTING SOUTH MEDICAL CENTRE,Surgery,51.421738,-0.161461
SW179JQ,P2A2,KDS MEDICARE LTD,Pharmacy,51.421068,-0.16057
SW179JQ,FRH18,COSPHARM PHARMACY,Dispensary,51.421068,-0.16057
SW179NH,FDC47,PEARL CHEMIST,Dispensary,51.424545,-0.163811
SW179NH,P866,PEARL CHEMIST,Pharmacy,51.424545,-0.163811
SW179PB,FJE22,BOOTS UK LIMITED,Dispensary,51.427066,-0.166325
SW182QE,FMC35,EAST HILL PHARMACY,Dispensary,51.457558,-0.184655
SW182QE,P3T2,OAKLON LIMITED,Pharmacy,51.457558,-0.184655
SW183HS,Y03212,HMP WANDSWORTH,Surgery,51.44833,-0.191511
SW184DD,H85001,WANDSWORTH MEDICAL CENTRE,Surgery,51.453708,-0.192187
SW184DH,P235,SHILLING PHARMACY,Pharmacy,51.453561,-0.191977
SW184DH,FTV91,WANDSWORTH PHARMACY,Dispensary,51.453561,-0.191977
SW184DU,H85048,BROCKLEBANK GROUP PRACTICE,Surgery,51.448598,-0.189122
SW184DU,P610,ULTIMA 2000 LTD,Pharmacy,51.448598,-0.189122
SW184DU,FR218,BARKERS CHEMIST,Dispensary,51.448598,-0.189122
SW184DU,P0R4,GLENHAZEL LIMITED,Pharmacy,51.448598,-0.189122
SW184HH,H85041,EARLSFIELD SURGERY,Surgery,51.438287,-0.187631
SW184HN,FT780,DUMLERS PHARMACY,Dispensary,51.439574,-0.187076
SW184HN,P22C,SALASJI LTD,Pharmacy,51.439574,-0.187076
SW184HX,H85082,TRIANGLE SURGERY,Surgery,51.456707,-0.198291
SW184JE,FNG23,MANSONS DISPENSING CHEMIST,Dispensary,51.456917,-0.197386
SW184JE,P11J,POLYPHARM LTD,Pharmacy,51.456917,-0.197386
SW184SU,P4AQ,MARSHGATE ESTATES,Pharmacy,51.438784,-0.186565
SW184SU,FGW45,EARLSFIELD PHARMACY,Dispensary,51.438784,-0.186565
SW184TG,FC815,BOOTS UK LIMITED,Dispensary,51.455133,-0.194179
SW185AE,FE297,REVELSTOKE PHARMACY,Dispensary,51.441714,-0.197596
SW185AE,E4J3C,PRIMARY CARE CHEMISTS LIMITED,Pharmacy,51.441714,-0.197596
SW185AE,H85007,DR KOONER AND PARTNERS,Surgery,51.441714,-0.197596
SW185DS,H85057,ELBOROUGH STREET SURGERY,Surgery,51.441036,-0.200875
SW185EE,G4A8E,HEPIUS LTD,Pharmacy,51.449487,-0.199554
SW185EE,FV141,FAZAL PHARMACY,Dispensary,51.449487,-0.199554
SW185EF,P72W,FAZAL PHARMACY LTD,Pharmacy,51.450253,-0.199063
SW185LS,FG756,COOKS PHARMACY,Dispensary,51.444607,-0.205613
SW185LT,FQM69,WELLBEING PHARMACY,Dispensary,51.445012,-0.205026
SW185LT,P84K,BLAZE CHEMIST,Pharmacy,51.445012,-0.205026
SW185LT,FDN74,BOOTS UK LIMITED,Dispensary,51.445012,-0.205026
SW185NJ,P17V,REVELSTOKE PHARMACY,Pharmacy,51.439858,-0.198533
SW191AE,P27T,RAHAD LTD,Pharmacy,51.420957,-0.187558
SW191AE,FV463,HAYDONS PHARMACY,Dispensary,51.420957,-0.187558
SW191DD,FMT66,LLOYDS PHARMACY LTD,Dispensary,51.4152,-0.181612
SW191DG,Y07172,NORTH MERTON PCN HUB,Surgery,51.415926,-0.185495
SW191DG,H85634,THE MERTON MEDICAL PRACTICE,Surgery,51.415926,-0.185495
SW191DG,FWJ80,ABBEY PHARMACY,Dispensary,51.415926,-0.185495
SW191LY,P3D0,MR VH PATEL,Pharmacy,51.41489,-0.199974
SW191NX,Y07173,NORTH WEST MERTON PCN HUB,Surgery,51.417681,-0.198455
SW191NX,Y04152,CLCH SEXUAL HEALTH - MERTON,Surgery,51.417681,-0.198455
SW191NX,H85028,WIMBLEDON MEDICAL PRACTICE,Surgery,51.417681,-0.198455
SW191RH,Y07030,WANDSWORTH 8 TO 8 EXTENDED ACCESS GP HUB,Surgery,51.419572,-0.200927
SW191RQ,Y07216,"PES@SPECSAVERS WIMBLEDON, SWL",Surgery,51.41998,-0.202924
SW191SB,FVN70,CHEMCO PHARMACY,Dispensary,51.41968,-0.194508
SW191SB,P0AK,NEMHILL LTD,Pharmacy,51.41968,-0.194508
SW191YG,H85092,RIVERHOUSE MEDICAL PRACTICE,Surgery,51.420877,-0.183505
SW192BY,H85649,COLLIERS WOOD SURGERY,Surgery,51.420662,-0.176034
SW192HR,FL774,AP CHEMIST,Dispensary,51.418625,-0.177467
SW192JE,P19V,AP CHEMIST,Pharmacy,51.420839,-0.175261
SW192TY,FL795,BOOTS UK LIMITED,Dispensary,51.413539,-0.177134
SW193DA,Y07171,MORDEN PCN HUB,Surgery,51.404562,-0.192098
SW193DA,H85037,MORDEN HALL MEDICAL CENTRE,Surgery,51.404562,-0.192098
SW193DA,Y04274,CLCH DIABETES - MERTON,Surgery,51.404562,-0.192098
SW193DA,FE675,BOOTS UK LIMITED,Dispensary,51.404562,-0.192098
SW194DL,H85026,FRANCIS GROVE SURGERY,Surgery,51.419851,-0.209171
SW194DP,P67Y,ELYS (WIMBLEDON) PLC,Pharmacy,51.421311,-0.208256
SW194SS,FT590,RIDGWAY PHARMACY,Dispensary,51.421342,-0.219713
SW194SS,P13V,RIDGWAY PHARMACY,Pharmacy,51.421342,-0.219713
SW195BY,H85027,WIMBLEDON VILLAGE PRACTICE,Surgery,51.425307,-0.219679
SW195EG,P96R,DE DAVIES CHEMIST,Pharmacy,51.42509,-0.216638
SW195EG,FLK20,WIMBLEDON PHARMACY,Dispensary,51.42509,-0.216638
SW195NJ,Y05850,MERTON REHAB BEDS,Surgery,51.437407,-0.224115
SW196AE,H85682,TUDOR LODGE HEALTH CENTRE,Surgery,51.445999,-0.219652
SW196AE,Y07191,HOSPITAL AT HOME SWL - CLCH,Surgery,51.445999,-0.219652
SW196DA,P32G,C J HOPKINS CHEMIST,Pharmacy,51.441134,-0.221423
SW196DA,FV302,AURA PHARMACY,Dispensary,51.441134,-0.221423
SW196EW,H85100,ST PAUL'S COTTAGE PRACTICE,Surgery,51.443187,-0.218034
SW197JL,H85112,THE VINEYARD HILL ROAD SURGERY,Surgery,51.431868,-0.201167
SW197JZ,H85656,ALEXANDRA SURGERY,Surgery,51.422912,-0.205887
SW197NE,FN829,STERLING CHEMIST,Dispensary,51.421889,-0.207797
SW198AA,P33R,D PARRY PHARMACY,Pharmacy,51.434581,-0.199186
SW198AA,FJV58,D PARRY,Dispensary,51.434581,-0.199186
SW198EF,FA400,T.J. CHEMIST,Dispensary,51.438028,-0.197065
SW198EF,P40J,THOMAS JAMES CHEMIST,Pharmacy,51.438028,-0.197065
SW198EF,P1F8,MR P MODASIA HEMEEMA LTD,Pharmacy,51.438028,-0.197065
SW198YE,FT248,SUPERDRUG PHARMACY,Dispensary,51.420813,-0.205039
SW198YE,FLA96,BOOTS UK LIMITED,Dispensary,51.420813,-0.205039
SW1A1HB,P593,D R HARRIS & CO LTD,Pharmacy,51.50714,-0.139234
SW1A1HB,FFF12,DR HARRIS & CO CHEMISTS,Dispensary,51.50714,-0.139234
SW1E5JH,FHV67,BOOTS UK LIMITED,Dispensary,51.497122,-0.140896
SW1E6HQ,A91219,LONDON CENTRAL MEDICAL CENTRE,Surgery,51.499986,-0.137642
SW1E6HQ,A91137,WELLINGTON MEDICAL CENTRE,Surgery,51.499986,-0.137642
SW1E6RA,FQT75,BOOTS UK LIMITED,Dispensary,51.496857,-0.137795
SW1H0AZ,P063,DOLPHINS LTD,Pharmacy,51.498827,-0.133839
SW1H0AZ,FKE09,DOLPHINS PHARMACY,Dispensary,51.498827,-0.133839
SW1H9HP,Y03214,SIC,Surgery,51.500982,-0.130729
SW1P1NL,E87774,THE PASSAGE,Surgery,51.495438,-0.141281
SW1P2AF,P90N,VICTORIA PHARMACY,Pharmacy,51.495164,-0.127448
SW1P2AF,P0VE,MR DANIEL GILBERT,Pharmacy,51.495164,-0.127448
SW1P2BG,E87740,THE DOCTOR HICKEY SURGERY,Surgery,51.49575,-0.131501
SW1P2HY,FRE01,STAR PHARMACY,Dispensary,51.496827,-0.133632
SW1P2HY,P2AV,MP KURJI,Pharmacy,51.496827,-0.133632
SW1P2HY,PKH6,HUSAINALI ALIDINA LIMITED,Pharmacy,51.496827,-0.133632
SW1P3PA,E87691,WESTMINSTER SCHOOL,Surgery,51.498762,-0.128107
SW1P4EN,E87739,MILLBANK MEDICAL CENTRE,Surgery,51.49403,-0.130231
SW1P4EN,FA467,VICTORIA PHARMACY,Dispensary,51.49403,-0.130231
SW1P4ES,FJM43,CHARLES S BULLEN STOMACARE,Dispensary,51.49436,-0.130636
SW1V1JU,FLR73,BOOTS THE CHEMIST,Dispensary,51.495735,-0.144741
SW1V1QT,FN761,GEES CHEMIST,Dispensary,51.492549,-0.139468
SW1V1RY,FNM42,COTSWOLDS PRESCRIPTIONS LIMITED,Dispensary,51.491891,-0.140503
SW1V1RY,FHT60,WARWICK PHARMACY,Dispensary,51.491891,-0.140503
SW1V1RY,P3KM,GEEWICK LIMITED,Pharmacy,51.491891,-0.140503
SW1V1RY,M8U7T,COTSWOLDS PRESCRIPTIONS LIMITED,Pharmacy,51.491891,-0.140503
SW1V1SN,FYR46,CLINICHEM,Dispensary,51.49291,-0.138978
